Date,Open,High,Low,Close,Volume,Adj Close
2019-06-09,7933.78,7964.75,7535.9,7643.44,234551796.21,7643.44
2019-06-10,7643.44,8061.5,7533.53,8021.0,339520552.04,8021.0
2019-06-11,8021.0,8049.78,7724.58,7917.32,282632009.38,7917.32
2019-06-12,7917.32,8250.0,7834.57,8174.14,399065678.38,8174.14
2019-06-13,8174.14,8326.2,8053.65,8235.57,315594036.87,8235.57
2019-06-14,8235.57,8724.42,8180.39,8693.96,424131990.84,8693.96
2019-06-15,8693.96,8905.14,8621.48,8853.56,333656492.38,8853.56
2019-06-16,8853.56,9372.89,8800.96,8979.18,767025702.52,8979.18
2019-06-17,8979.18,9468.85,8976.99,9336.01,606269265.79,9336.01
2019-06-18,9336.01,9357.22,8941.83,9081.71,473016555.83,9081.71
2019-06-19,9081.71,9313.18,9045.47,9280.54,293070485.25,9280.54
2019-06-20,9280.54,9600.28,9219.81,9536.85,424436854.57,9536.85
2019-06-21,9536.85,10230.86,9536.85,10218.87,765543626.6,10218.87
2019-06-22,10218.87,11207.97,10086.32,10689.54,1240328392.49,10689.54
2019-06-23,10689.54,11285.51,10513.81,10855.99,619160985.99,10855.99
2019-06-24,10855.99,11100.92,10555.71,11035.74,565444720.43,11035.74
2019-06-25,11035.74,11778.22,10992.37,11740.34,953962631.15,11740.34
2019-06-26,11740.34,13826.76,11679.1,12913.28,2685872365.1,12913.28
2019-06-27,12913.28,13314.05,10335.34,11154.09,2345027203.81,11154.09
2019-06-28,11154.09,12433.0,10772.75,12355.06,1408438810.31,12355.06
2019-06-29,12355.06,12362.9,11352.27,11884.1,968516834.6,11884.1
2019-06-30,11884.1,12200.02,10677.83,10769.05,917158052.37,10769.05
2019-07-01,10769.05,11207.0,10006.43,10591.87,1225129699.57,10591.87
2019-07-02,10591.87,10927.6,9678.1,10844.13,1239524970.43,10844.13
2019-07-03,10844.13,12009.59,10841.91,11981.61,1313585829.89,11981.61
2019-07-04,11981.61,12055.11,11067.68,11156.52,831236841.56,11156.52
2019-07-05,11156.52,11435.38,10787.94,10993.25,734424868.07,10993.25
2019-07-06,10993.25,11709.27,10985.4,11248.94,549769169.13,11248.94
2019-07-07,11248.94,11605.43,11109.42,11474.28,418161890.29,11474.28
2019-07-08,11474.28,12386.28,11339.02,12296.16,762033323.29,12296.16
2019-07-09,12296.16,12808.06,12117.31,12567.02,993891866.34,12567.02
2019-07-10,12567.02,13183.73,11569.94,12099.12,1554955347.89,12099.12
2019-07-11,12099.12,12099.91,11002.39,11343.12,1185222449.66,11343.12
2019-07-12,11343.12,11931.91,11096.61,11797.37,647690095.15,11797.37
2019-07-13,11797.37,11835.87,10827.53,11363.97,668325183.28,11363.97
2019-07-14,11363.97,11447.92,10118.85,10204.41,814667763.32,10204.41
2019-07-15,10204.41,11070.18,9877.02,10850.26,965178341.63,10850.26
2019-07-16,10850.26,11025.76,9366.82,9423.44,1140137759.72,9423.44
2019-07-17,9423.44,9982.24,9086.51,9696.15,965256823.84,9696.15
2019-07-18,9696.15,10776.54,9292.61,10638.35,1033842556.65,10638.35
2019-07-19,10638.35,10757.41,10135.16,10532.94,658190962.53,10532.94
2019-07-20,10532.94,11094.32,10379.19,10759.42,608954333.23,10759.42
2019-07-21,10759.42,10833.99,10329.89,10586.71,405339891.1,10586.71
2019-07-22,10586.71,10676.6,10072.07,10325.87,524442852.25,10325.87
2019-07-23,10325.87,10328.44,9820.61,9854.15,529438124.08,9854.15
2019-07-24,9854.15,9920.54,9535.78,9772.14,531611909.42,9772.14
2019-07-25,9772.14,10184.43,9744.7,9882.43,403576364.36,9882.43
2019-07-26,9882.43,9890.05,9668.52,9847.45,312717110.04,9847.45
2019-07-27,9847.45,10202.95,9310.47,9478.32,512612117.07,9478.32
2019-07-28,9478.32,9591.52,9135.64,9531.77,267243770.14,9531.77
2019-07-29,9531.77,9717.69,9386.9,9506.93,299936368.39,9506.93
2019-07-30,9506.93,9749.53,9391.78,9595.52,276402322.56,9595.52
2019-07-31,9595.52,10123.94,9581.6,10089.25,416343142.53,10089.25
2019-08-01,10089.25,10488.81,9890.49,10409.79,442037342.05,10409.79
2019-08-02,10409.79,10666.64,10340.82,10528.99,463688251.79,10528.99
2019-08-03,10528.99,10915.0,10509.35,10820.41,367536516.75,10820.41
2019-08-04,10820.41,11074.95,10572.24,10978.91,431699306.35,10978.91
2019-08-05,10978.91,11945.38,10978.89,11807.96,870917186.96,11807.96
2019-08-06,11807.96,12316.85,11224.1,11467.1,949534020.01,11467.1
2019-08-07,11467.1,12138.55,11393.98,11974.28,834719365.81,11974.28
2019-08-08,11974.28,12042.87,11498.04,11982.8,588463519.89,11982.8
2019-08-09,11982.8,12027.57,11674.06,11865.21,464214586.73,11865.21
2019-08-10,11865.21,11971.35,11232.42,11293.59,470049694.45,11293.59
2019-08-11,11293.59,11584.35,11119.32,11549.06,292814721.19,11549.06
2019-08-12,11549.06,11554.74,11240.38,11387.41,229908138.9,11387.41
2019-08-13,11387.41,11439.48,10765.3,10872.0,483240069.77,10872.0
2019-08-14,10872.0,10873.44,9924.58,10031.89,728247545.72,10031.89
2019-08-15,10031.89,10451.61,9497.12,10308.51,842979140.9,10308.51
2019-08-16,10308.51,10544.97,9764.32,10360.43,635040831.46,10360.43
2019-08-17,10360.43,10474.64,10010.76,10220.75,251018339.59,10220.75
2019-08-18,10220.75,10512.89,10079.46,10326.25,223456175.83,10326.25
2019-08-19,10326.25,10937.26,10278.31,10922.16,426168059.98,10922.16
2019-08-20,10922.16,10956.06,10576.37,10770.76,332208752.04,10770.76
2019-08-21,10770.76,10805.7,9870.07,10131.67,584554031.67,10131.67
2019-08-22,10131.67,10231.99,9777.06,10104.11,380411207.72,10104.11
2019-08-23,10104.11,10468.14,10053.67,10410.49,324471966.33,10410.49
2019-08-24,10410.49,10430.99,9911.2,10150.07,283755017.73,10150.07
2019-08-25,10150.07,10353.95,9907.03,10141.75,259448931.12,10141.75
2019-08-26,10141.75,10626.93,10141.75,10364.91,437989368.7,10364.91
2019-08-27,10364.91,10381.92,10038.26,10175.47,269489962.47,10175.47
2019-08-28,10175.47,10281.59,9600.83,9722.83,486936428.33,9722.83
2019-08-29,9722.83,9724.52,9344.69,9492.81,406305621.25,9492.81
2019-08-30,9492.81,9699.85,9368.27,9587.25,276606372.89,9587.25
2019-08-31,9587.25,9714.11,9512.03,9624.54,148320616.41,9624.54
2019-09-01,9624.54,9823.53,9578.66,9768.36,149995549.7,9768.36
2019-09-02,9768.36,10459.0,9764.76,10387.5,429220162.8,10387.5
2019-09-03,10387.5,10773.27,10296.3,10625.1,550564712.84,10625.1
2019-09-04,10625.1,10827.14,10392.88,10585.2,436210232.43,10585.2
2019-09-05,10585.2,10659.6,10475.88,10556.16,253210793.56,10556.16
2019-09-06,10556.16,10938.39,10228.17,10309.91,577987384.8,10309.91
2019-09-07,10309.91,10574.99,10304.22,10491.96,197436363.34,10491.96
2019-09-08,10491.96,10595.71,10286.85,10420.88,198370974.82,10420.88
2019-09-09,10420.88,10514.59,10101.87,10314.88,340516851.61,10314.88
2019-09-10,10314.88,10395.1,9966.94,10109.46,266382297.99,10109.46
2019-09-11,10109.46,10251.97,9874.13,10165.01,283998084.25,10165.01
2019-09-12,10165.01,10472.07,10057.09,10428.96,275877681.63,10428.96
2019-09-13,10428.96,10591.45,9855.34,10372.29,251594742.18,10372.29
2019-09-14,10372.29,10455.38,10251.96,10365.56,161565882.04,10365.56
2019-09-15,10365.56,10401.53,10279.58,10313.02,120645589.34,10313.02
2019-09-16,10313.02,10411.06,10103.87,10271.79,280632567.99,10271.79
2019-09-17,10271.79,10297.99,10152.47,10198.62,221966422.11,10198.62
2019-09-18,10198.62,10272.19,10100.9,10163.38,221697128.61,10163.38
2019-09-19,10163.38,10368.46,9641.11,10281.03,456963432.6,10281.03
2019-09-20,10281.03,10321.18,10065.55,10176.38,213229233.56,10176.38
2019-09-21,10176.38,10187.64,9944.61,9988.38,179453539.43,9988.38
2019-09-22,9988.38,10096.66,9871.97,10036.98,178007946.58,10036.98
2019-09-23,10036.98,10073.79,9636.2,9694.6,327752087.22,9694.6
2019-09-24,9694.6,9787.58,8107.01,8542.54,1084866143.86,8542.54
2019-09-25,8542.54,8752.2,8246.24,8446.97,631898763.59,8446.97
2019-09-26,8446.97,8471.02,7753.71,8074.99,652614929.72,8074.99
2019-09-27,8074.99,8304.22,7888.5,8201.36,390323710.89,8201.36
2019-09-28,8201.36,8345.03,8044.45,8223.65,244186983.17,8223.65
2019-09-29,8223.65,8265.99,7943.33,8065.26,226712656.15,8065.26
2019-09-30,8065.26,8372.24,7736.96,8314.62,407250929.38,8314.62
2019-10-01,8314.62,8537.6,8212.01,8326.64,355446344.41,8326.64
2019-10-02,8326.64,8403.51,8186.3,8391.52,205325219.19,8391.52
2019-10-03,8391.52,8434.63,8105.02,8246.3,250685863.87,8246.3
2019-10-04,8246.3,8267.11,8021.3,8168.05,214500278.91,8168.05
2019-10-05,8168.05,8232.25,8052.51,8172.48,141685742.42,8172.48
2019-10-06,8172.48,8221.03,7822.65,7868.31,239636660.01,7868.31
2019-10-07,7868.31,8326.01,7798.09,8215.11,321239400.73,8215.11
2019-10-08,8215.11,8354.19,8126.71,8191.87,173334218.05,8191.87
2019-10-09,8191.87,8697.56,8132.74,8593.16,398201725.27,8593.16
2019-10-10,8593.16,8672.58,8466.13,8596.57,250267419.87,8596.57
2019-10-11,8596.57,8834.11,8259.77,8278.05,326882172.42,8278.05
2019-10-12,8278.05,8439.44,8272.12,8316.66,92609964.73,8316.66
2019-10-13,8316.66,8498.59,8194.16,8296.34,168896951.15,8296.34
2019-10-14,8296.34,8414.24,8228.06,8363.94,146015532.85,8363.94
2019-10-15,8363.94,8439.31,8116.92,8173.48,205674618.32,8173.48
2019-10-16,8173.48,8193.41,7945.77,8014.39,274670310.13,8014.39
2019-10-17,8014.39,8145.5,7948.95,8082.46,175172893.7,8082.46
2019-10-18,8082.46,8157.36,7850.66,7972.62,221065928.44,7972.62
2019-10-19,7972.62,8108.69,7919.05,7973.63,143202359.39,7973.63
2019-10-20,7973.63,8326.13,7911.49,8247.25,205394286.06,8247.25
2019-10-21,8247.25,8359.52,8177.11,8223.25,188511539.86,8223.25
2019-10-22,8223.25,8318.41,8021.36,8034.5,200593851.39,8034.5
2019-10-23,8034.5,8071.8,7336.06,7479.54,457672451.42,7479.54
2019-10-24,7479.54,7524.31,7370.13,7444.2,213663114.76,7444.2
2019-10-25,7444.2,8783.85,7431.2,8671.1,656574822.36,8671.1
2019-10-26,8671.1,10380.48,8654.84,9258.98,1457875080.4,9258.98
2019-10-27,9258.98,9805.42,9114.58,9550.6,614726341.04,9550.6
2019-10-28,9550.6,9934.71,9201.49,9222.23,522287119.66,9222.23
2019-10-29,9222.23,9565.11,9099.36,9432.86,377872980.92,9432.86
2019-10-30,9432.86,9441.8,9018.3,9169.86,315824657.23,9169.86
2019-10-31,9169.86,9423.16,8972.0,9157.52,329788397.17,9157.52
2019-11-01,9157.52,9308.62,9072.62,9260.59,251360754.52,9260.59
2019-11-02,9260.59,9400.44,9223.46,9311.99,159847329.63,9311.99
2019-11-03,9311.99,9396.1,9108.22,9221.61,144662760.99,9221.61
2019-11-04,9221.61,9578.74,9141.0,9421.54,275923701.7,9421.54
2019-11-05,9421.54,9495.36,9196.64,9323.61,233491267.4,9323.61
2019-11-06,9323.61,9455.53,9269.82,9347.27,208985449.5,9347.27
2019-11-07,9347.27,9382.63,9114.14,9208.52,196879610.6,9208.52
2019-11-08,9208.52,9263.83,8682.74,8772.31,371135404.96,8772.31
2019-11-09,8772.31,8881.08,8732.62,8822.19,116025279.26,8822.19
2019-11-10,8822.19,9126.98,8767.94,9045.85,162649216.87,9045.85
2019-11-11,9045.85,9084.49,8619.78,8726.31,226035620.33,8726.31
2019-11-12,8726.31,8868.85,8576.09,8815.14,194901130.1,8815.14
2019-11-13,8815.14,8840.33,8721.68,8773.82,138900524.48,8773.82
2019-11-14,8773.82,8811.04,8584.92,8640.42,164630654.03,8640.42
2019-11-15,8640.42,8773.4,8393.29,8468.57,267441968.16,8468.57
2019-11-16,8468.57,8539.42,8442.03,8498.94,79597461.02,8498.94
2019-11-17,8498.94,8641.12,8411.3,8515.28,122271717.68,8515.28
2019-11-18,8515.28,8537.87,8075.63,8190.16,250358969.38,8190.16
2019-11-19,8190.16,8215.95,8016.54,8133.57,198180594.35,8133.57
2019-11-20,8133.57,8232.23,8047.73,8093.6,147086043.41,8093.6
2019-11-21,8093.6,8133.73,7437.33,7632.59,354377783.29,7632.59
2019-11-22,7632.59,7721.9,6815.03,7292.2,680349857.19,7292.2
2019-11-23,7292.2,7368.18,7119.41,7339.24,185099411.4,7339.24
2019-11-24,7339.24,7364.59,6888.89,6930.09,249710266.27,6930.09
2019-11-25,6930.09,7386.06,6560.13,7138.23,596056755.83,7138.23
2019-11-26,7138.23,7350.44,7042.5,7170.11,259675008.66,7170.11
2019-11-27,7170.11,7681.51,6873.1,7531.5,485895588.26,7531.5
2019-11-28,7531.5,7663.45,7388.79,7442.33,225350756.08,7442.33
2019-11-29,7442.33,7872.17,7425.49,7769.38,285280637.6,7769.38
2019-11-30,7769.38,7821.01,7487.1,7571.77,189533166.63,7571.77
2019-12-01,7571.77,7575.5,7261.95,7420.53,226245528.68,7420.53
2019-12-02,7420.53,7442.62,7193.09,7320.94,184009273.35,7320.94
2019-12-03,7320.94,7420.34,7260.93,7313.64,135997337.7,7313.64
2019-12-04,7313.64,7764.68,7110.76,7207.78,360525572.37,7207.78
2019-12-05,7207.78,7492.96,7175.85,7406.75,220875659.79,7406.75
2019-12-06,7406.75,7607.79,7323.86,7558.58,209851296.57,7558.58
2019-12-07,7558.58,7640.51,7503.1,7514.86,106572219.77,7514.86
2019-12-08,7514.86,7594.8,7414.51,7539.7,120000308.79,7539.7
2019-12-09,7539.7,7667.04,7296.42,7350.62,262161330.42,7350.62
2019-12-10,7350.62,7403.64,7176.42,7233.84,170419385.84,7233.84
2019-12-11,7233.84,7284.74,7167.13,7212.01,143267855.45,7212.01
2019-12-12,7212.01,7307.96,7105.35,7199.39,201666958.32,7199.39
2019-12-13,7199.39,7308.08,7199.39,7261.72,135777984.61,7261.72
2019-12-14,7261.72,7283.78,7033.14,7080.29,111796861.42,7080.29
2019-12-15,7080.29,7204.93,7030.37,7132.39,113742866.17,7132.39
2019-12-16,7132.39,7172.46,6869.19,6897.33,278223344.11,6897.33
2019-12-17,6897.33,6948.12,6585.46,6635.84,310739632.42,6635.84
2019-12-18,6635.84,7442.26,6450.69,7294.53,491429584.47,7294.53
2019-12-19,7294.53,7376.98,7057.66,7159.26,249541907.16,7159.26
2019-12-20,7159.26,7234.56,7094.06,7203.41,168963964.55,7203.41
2019-12-21,7203.41,7213.86,7132.82,7159.47,86864836.52,7159.47
2019-12-22,7159.47,7527.4,7143.17,7517.58,200586646.53,7517.58
2019-12-23,7517.58,7694.65,7275.28,7326.6,336425000.06,7326.6
2019-12-24,7326.6,7429.42,7175.5,7260.91,203013413.87,7260.91
2019-12-25,7260.91,7280.52,7132.3,7202.72,108513256.34,7202.72
2019-12-26,7202.72,7442.21,7167.44,7207.23,169067214.27,7207.23
2019-12-27,7207.23,7267.46,7061.61,7253.82,183588691.22,7253.82
2019-12-28,7253.82,7368.09,7253.61,7316.23,106581355.23,7316.23
2019-12-29,7316.23,7540.65,7295.33,7399.49,135257936.53,7399.49
2019-12-30,7399.49,7414.07,7224.79,7234.44,168180498.67,7234.44
2019-12-31,7234.44,7325.24,7141.94,7183.88,140384995.27,7183.88
2020-01-01,7183.88,7267.16,7171.82,7189.94,85986188.11,7189.94
2020-01-02,7189.94,7224.84,6945.83,6965.72,187393954.35,6965.72
2020-01-03,6965.72,7407.11,6882.62,7339.7,376690440.38,7339.7
2020-01-04,7339.7,7405.75,7278.6,7357.5,162106895.05,7357.5
2020-01-05,7357.5,7501.42,7330.07,7359.96,179147746.87,7359.96
2020-01-06,7359.96,7799.63,7355.11,7762.69,352286216.6,7762.69
2020-01-07,7762.69,8218.63,7736.57,8160.36,600054472.25,8160.36
2020-01-08,8160.36,8458.65,7873.97,8045.15,699004342.7,8045.15
2020-01-09,8045.15,8047.11,7757.04,7817.35,316199456.84,7817.35
2020-01-10,7817.35,8192.05,7682.56,8190.31,441131626.25,8190.31
2020-01-11,8190.31,8287.42,8003.87,8024.58,250060123.9,8024.58
2020-01-12,8024.58,8185.14,7968.4,8181.49,142197585.82,8181.49
2020-01-13,8181.49,8200.4,8057.37,8106.56,184437465.66,8106.56
2020-01-14,8106.56,8874.07,8106.4,8820.95,768098459.01,8820.95
2020-01-15,8820.95,8890.04,8559.93,8813.21,441186933.78,8813.21
2020-01-16,8813.21,8846.78,8586.56,8719.63,290989712.92,8719.63
2020-01-17,8719.63,9004.35,8665.99,8894.83,432856377.78,8894.83
2020-01-18,8894.83,8974.65,8807.26,8909.28,176837362.25,8909.28
2020-01-19,8909.28,9177.39,8508.15,8702.59,421483277.31,8702.59
2020-01-20,8702.59,8737.36,8521.52,8634.03,189247381.47,8634.03
2020-01-21,8634.03,8771.75,8479.9,8724.84,196404470.17,8724.84
2020-01-22,8724.84,8793.74,8582.43,8667.26,149906743.85,8667.26
2020-01-23,8667.26,8680.93,8290.98,8394.28,323273085.37,8394.28
2020-01-24,8394.28,8517.5,8225.83,8431.78,233502998.73,8431.78
2020-01-25,8431.78,8444.32,8263.42,8345.88,119345600.29,8345.88
2020-01-26,8345.88,8605.33,8302.57,8602.37,189985702.21,8602.37
2020-01-27,8602.37,8991.01,8572.37,8898.94,329416202.64,8898.94
2020-01-28,8898.94,9407.39,8892.58,9391.97,471220882.55,9391.97
2020-01-29,9391.97,9429.16,9234.27,9286.18,345265419.21,9286.18
2020-01-30,9286.18,9561.26,9181.72,9501.38,430815723.66,9501.38
2020-01-31,9501.38,9518.87,9208.36,9342.23,292627757.98,9342.23
2020-02-01,9342.23,9455.92,9296.57,9384.45,138614091.6,9384.45
2020-02-02,9384.45,9469.84,9169.21,9334.25,225322638.39,9334.25
2020-02-03,9334.25,9605.66,9230.83,9288.96,312315107.48,9288.96
2020-02-04,9288.96,9347.12,9089.52,9171.98,244997961.95,9171.98
2020-02-05,9171.98,9750.28,9162.98,9611.42,448381299.88,9611.42
2020-02-06,9611.42,9853.08,9533.37,9755.84,410313693.85,9755.84
2020-02-07,9755.84,9866.18,9714.16,9808.36,249852208.28,9808.36
2020-02-08,9808.36,9936.26,9665.26,9898.25,244352034.45,9898.25
2020-02-09,9898.25,10162.71,9880.67,10157.78,340301629.71,10157.78
2020-02-10,10157.78,10185.09,9761.16,9858.03,406256357.82,9858.03
2020-02-11,9858.03,10370.44,9716.32,10269.43,495614708.0,10269.43
2020-02-12,10269.43,10475.43,10250.55,10347.93,449510878.91,10347.93
2020-02-13,10347.93,10500.54,10081.02,10233.32,507955951.95,10233.32
2020-02-14,10233.32,10387.37,10103.67,10360.37,297409586.88,10360.37
2020-02-15,10360.37,10388.6,9789.89,9905.43,300819428.52,9905.43
2020-02-16,9905.43,10042.6,9634.4,9925.51,272176494.52,9925.51
2020-02-17,9925.51,9958.46,9482.71,9702.48,359702988.14,9702.48
2020-02-18,9702.48,10274.35,9618.77,10182.6,382869718.91,10182.6
2020-02-19,10182.6,10300.04,9340.17,9602.43,473100344.44,9602.43
2020-02-20,9602.43,9698.59,9402.81,9608.8,352949373.64,9608.8
2020-02-21,9608.8,9766.16,9582.07,9697.86,293546157.49,9697.86
2020-02-22,9697.86,9720.21,9577.84,9671.46,118171544.81,9671.46
2020-02-23,9671.46,10011.4,9669.88,9977.39,228093371.59,9977.39
2020-02-24,9977.39,10019.3,9495.76,9664.21,331102536.15,9664.21
2020-02-25,9664.21,9682.05,9258.4,9316.18,329372824.71,9316.18
2020-02-26,9316.18,9379.07,8652.97,8793.5,588359496.49,8793.5
2020-02-27,8793.5,8978.84,8540.74,8821.5,413657559.37,8821.5
2020-02-28,8821.5,8908.8,8449.12,8719.29,360795192.37,8719.29
2020-02-29,8719.29,8815.63,8545.32,8545.45,146455562.43,8545.45
2020-03-01,8545.45,8776.71,8443.57,8549.38,219324311.08,8549.38
2020-03-02,8549.38,8983.78,8521.79,8919.74,290280969.41,8919.74
2020-03-03,8919.74,8940.69,8680.57,8765.68,252211805.89,8765.68
2020-03-04,8765.68,8863.91,8690.82,8773.78,194233894.05,8773.78
2020-03-05,8773.78,9179.74,8772.83,9074.82,305196274.33,9074.82
2020-03-06,9074.82,9183.26,9015.35,9160.39,192168163.64,9160.39
2020-03-07,9160.39,9225.42,8880.33,8903.72,187063951.77,8903.72
2020-03-08,8903.72,8920.28,8033.06,8057.67,533371350.28,8057.67
2020-03-09,8057.67,8200.82,7664.34,7944.4,682781069.24,7944.4
2020-03-10,7944.4,8165.09,7758.12,7894.66,427332546.47,7894.66
2020-03-11,7894.66,7998.79,7614.48,7945.36,372704355.27,7945.36
2020-03-12,7945.36,7984.16,4736.21,4916.78,1769476928.68,4916.78
2020-03-13,4916.78,5984.55,3948.92,5632.58,1663092005.9,5632.58
2020-03-14,5632.58,5665.57,5069.29,5181.77,474539626.45,5181.77
2020-03-15,5181.77,5961.78,5114.06,5357.02,568696762.62,5357.02
2020-03-16,5357.02,5364.93,4454.22,5045.0,996661883.31,5045.0
2020-03-17,5045.0,5561.43,4950.9,5337.66,618671971.75,5337.66
2020-03-18,5337.66,5451.02,5024.71,5413.06,576456805.62,5413.06
2020-03-19,5413.06,6418.99,5268.33,6184.88,868668216.67,6184.88
2020-03-20,6184.88,6932.04,5691.69,6206.44,947038097.64,6206.44
2020-03-21,6206.44,6459.65,5876.79,6195.43,415771088.67,6195.43
2020-03-22,6195.43,6415.14,5750.68,5828.15,457211401.95,5828.15
2020-03-23,5828.15,6614.56,5703.64,6503.53,667919370.22,6503.53
2020-03-24,6503.53,6857.49,6406.64,6767.18,700444488.16,6767.18
2020-03-25,6767.18,6980.29,6483.0,6694.21,566264216.07,6694.21
2020-03-26,6694.21,6796.12,6539.61,6757.95,302121295.09,6757.95
2020-03-27,6757.95,6876.97,6312.53,6382.8,381303011.52,6382.8
2020-03-28,6382.8,6384.56,6051.23,6252.49,378476570.98,6252.49
2020-03-29,6252.49,6286.96,5882.2,5882.2,286789900.17,5882.2
2020-03-30,5882.2,6616.94,5874.8,6403.31,445848282.11,6403.31
2020-03-31,6403.31,6531.66,6350.61,6423.61,233613490.19,6423.61
2020-04-01,6423.61,6716.04,6168.0,6663.63,377164250.74,6663.63
2020-04-02,6663.63,7245.15,6585.75,6804.42,635319847.54,6804.42
2020-04-03,6804.42,7044.01,6618.82,6743.68,379639119.54,6743.68
2020-04-04,6743.68,7010.45,6671.05,6875.95,230044243.33,6875.95
2020-04-05,6875.95,6910.39,6689.07,6781.64,182019861.58,6781.64
2020-04-06,6781.64,7359.05,6779.91,7347.22,560075869.57,7347.22
2020-04-07,7347.22,7462.51,7084.52,7201.57,516422836.71,7201.57
2020-04-08,7201.57,7425.85,7157.96,7367.37,445330043.76,7367.37
2020-04-09,7367.37,7374.01,7124.88,7294.55,321287689.9,7294.55
2020-04-10,7294.55,7304.8,6757.67,6876.49,440132415.16,6876.49
2020-04-11,6876.49,6956.27,6785.52,6887.6,171352839.69,6887.6
2020-04-12,6887.6,7199.97,6802.16,6913.76,297514761.29,6913.76
2020-04-13,6913.76,6913.76,6612.34,6859.43,426458894.19,6859.43
2020-04-14,6859.43,6986.75,6773.97,6879.44,307409556.74,6879.44
2020-04-15,6879.44,6937.49,6614.79,6629.54,336722796.75,6629.54
2020-04-16,6629.54,7207.11,6487.08,7114.55,685621725.46,7114.55
2020-04-17,7114.55,7155.17,7005.79,7037.12,324325510.78,7037.12
2020-04-18,7037.12,7304.35,7028.43,7264.29,258251102.86,7264.29
2020-04-19,7264.29,7276.84,7072.33,7132.88,211422409.66,7132.88
2020-04-20,7132.88,7225.23,6770.07,6842.45,452319848.99,6842.45
2020-04-21,6842.45,6948.78,6779.51,6855.11,305844254.34,6855.11
2020-04-22,6855.11,7165.43,6831.44,7135.41,308254465.67,7135.41
2020-04-23,7135.41,7731.56,7041.2,7489.25,599195847.97,7489.25
2020-04-24,7489.25,7607.28,7408.35,7509.44,389027134.45,7509.44
2020-04-25,7509.44,7708.4,7445.98,7546.92,227962632.37,7546.92
2020-04-26,7546.92,7705.3,7497.88,7701.35,251857766.26,7701.35
2020-04-27,7701.35,7790.33,7639.98,7787.41,374439201.77,7787.41
2020-04-28,7787.41,7791.85,7671.26,7760.32,297442241.62,7760.32
2020-04-29,7760.32,8952.44,7733.02,8784.96,1324299206.24,8784.96
2020-04-30,8784.96,9460.77,8416.64,8637.56,1439132256.65,8637.56
2020-05-01,8637.56,9066.47,8631.39,8829.12,620133839.66,8829.12
2020-05-02,8829.12,9013.29,8768.81,8981.11,321429140.42,8981.11
2020-05-03,8981.11,9197.48,8735.78,8907.19,534161419.79,8907.19
2020-05-04,8907.19,8968.9,8537.49,8881.65,568639005.2,8881.65
2020-05-05,8881.65,9119.13,8781.58,9029.75,538111122.64,9029.75
2020-05-06,9029.75,9408.99,8924.06,9153.2,818515486.36,9153.2
2020-05-07,9153.2,10064.33,9042.52,9999.93,1213223439.69,9999.93
2020-05-08,9999.93,10041.73,9728.64,9808.18,907665361.58,9808.18
2020-05-09,9808.18,9912.22,9525.77,9541.13,580103588.21,9541.13
2020-05-10,9541.13,9556.85,8228.22,8735.05,1159765920.88,8735.05
2020-05-11,8735.05,9164.84,8228.58,8568.88,1259789388.45,8568.88
2020-05-12,8568.88,8975.74,8541.95,8821.18,580579256.62,8821.18
2020-05-13,8821.18,9407.67,8807.57,9317.44,622255318.55,9317.44
2020-05-14,9317.44,9937.97,9263.29,9793.19,936692997.58,9793.19
2020-05-15,9793.19,9841.71,9149.13,9311.69,798930933.92,9311.69
2020-05-16,9311.69,9584.9,9224.32,9387.08,348262438.61,9387.08
2020-05-17,9387.08,9885.55,9334.23,9670.56,505834872.59,9670.56
2020-05-18,9670.56,9943.74,9476.37,9722.73,606235218.3,9722.73
2020-05-19,9722.73,9890.69,9471.96,9780.2,587660019.81,9780.2
2020-05-20,9780.2,9832.94,9323.82,9509.45,593918718.08,9509.45
2020-05-21,9509.45,9566.81,8811.54,9059.11,798218781.95,9059.11
2020-05-22,9059.11,9265.04,8936.82,9170.74,405255700.32,9170.74
2020-05-23,9170.74,9311.34,9101.08,9186.19,217819517.42,9186.19
2020-05-24,9186.19,9307.11,8707.14,8718.49,412753415.47,8718.49
2020-05-25,8718.49,8977.43,8639.46,8901.48,386241517.98,8901.48
2020-05-26,8901.48,9011.53,8705.66,8844.5,352930782.24,8844.5
2020-05-27,8844.5,9222.3,8820.55,9204.62,381475134.6,9204.62
2020-05-28,9204.62,9619.34,9112.3,9579.71,530613444.11,9579.71
2020-05-29,9579.71,9601.43,9344.8,9424.62,379875666.16,9424.62
2020-05-30,9424.62,9735.73,9340.45,9699.78,235049817.45,9699.78
2020-05-31,9699.78,9703.51,9400.25,9450.47,212143031.97,9450.47
2020-06-01,9450.47,10359.02,9421.6,10211.23,435270237.66,10211.23
2020-06-02,10211.23,10232.25,9344.53,9523.75,812990990.27,9523.75
2020-06-03,9523.75,9666.25,9408.56,9666.06,316212538.78,9666.06
2020-06-04,9666.06,9877.89,9470.9,9794.55,418578381.27,9794.55
2020-06-05,9794.55,9846.54,9611.19,9622.02,406449067.36,9622.02
2020-06-06,9622.02,9728.4,9536.15,9671.46,221180782.78,9671.46
2020-06-07,9671.46,9806.21,9410.33,9750.7,374577294.36,9750.7
2020-06-08,9750.7,9801.19,9658.72,9782.58,318606275.83,9782.58
2020-06-09,9782.58,9884.83,9604.13,9779.7,376816490.4,9779.7
